,sample_id,farm,visit_number,date_collected,ctx_m,animals_sampled,weaned_heifer,adult,dry,footpath,amp_c,ct_pos,cipR,tetR,cephR,strepR,amoxR,plain_undiluted,anything_waste,heifers_waste,whichclinresp,firstmastitis,poultry,equine,total_cattle,yield,herd_size,bought_pre,scc,pneum_vacc,diarrvacc,anticocc,halocur,nsaiddiarr,trough_clean,time_dam,um_spray,give_col,wean,pattern,percentdryoff,calving_group,calhousing_type,calhousing_older,hectares,othergraze,bvdvacc,ibrvacc,leptovacc,salmvacc,lungvacc,clostvacc,organic,daystreatmast,timesfirstmast,injectmast,nsaidmast,treatfoot,abcalve,nsaidcalve,calveclean,milkgraze,lime,predip,acf,cleancluster,drytrough,premises,shows,market,hostfarmwalk,starling,deer,badger,rook,pigeon,fox,pheasant,rat,shoot,hunt,outsource,feedlorry,muckspreader,aiexternal,machinery,bedmilk_1,bedmilk_2,bedmilk_3,bedmilk_4,bedmilk_6,bedmilk_8,foragetype_1,foragetype_2,foragetype_3,foragetype_4,foragetype_5,foragetype_6,foragetype_7,foragetype_8,foragebought,manure_1,manure_2,manure_3,manure_4,manure_5,manure_6,manure_7,manure_8,manure_9,s_housed_outdoor,cefq_dct,ceph_dct,fram_dct,clox_dct,s_calving_now,water,total_mg_pcu,ceph_3_4,ceph_1,co_amox,tet,amox,fq,novobiocin,pen,cefalexin,strep,preweaned_heifer
4462,YDA94,YDA,16,26/07/2018,0,d,1,0,1,1,0,0,0,0,0,0,0,10,1,0,Tetracycline,td/multiject,1,1,2,2,2,1,110,0,N,1,0,0,2,1,1,1,1,2,100,1,2,0,120,N,Y,Y,Y,N,N,Y,0,4,2,80,50,1,0,0,1,1,1,1,0,2,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,0,1,0,0,1,no,no,yes,no,no,no,yes,no,yes,yes,yes,yes,no,no,1,no,yes,no,no,no,yes,no,no,no,outdoor,1,0,1,0,0,1,30.97899932,0,0.006761325,3.413116971,3.033887762,1.21703854,0.202839757,0.292089249,9.938823529,0,0,0
4463,YDA95,YDA,16,26/07/2018,0,d,1,0,1,1,0,0,0,0,0,0,0,60,1,0,Tetracycline,td/multiject,1,1,2,2,2,1,110,0,N,1,0,0,2,1,1,1,1,2,100,1,2,0,120,N,Y,Y,Y,N,N,Y,0,4,2,80,50,1,0,0,1,1,1,1,0,2,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,0,1,0,0,1,no,no,yes,no,no,no,yes,no,yes,yes,yes,yes,no,no,1,no,yes,no,no,no,yes,no,no,no,outdoor,1,0,1,0,0,1,30.97899932,0,0.006761325,3.413116971,3.033887762,1.21703854,0.202839757,0.292089249,9.938823529,0,0,0
4464,YDA96,YDA,16,26/07/2018,0,a,0,1,0,0,0,0,0,1,0,1,1,980,1,0,Tetracycline,td/multiject,1,1,2,2,2,1,110,0,N,1,0,0,2,1,1,1,1,2,100,1,2,0,120,N,Y,Y,Y,N,N,Y,0,4,2,80,50,1,0,0,1,1,1,1,0,2,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,0,1,0,0,1,no,no,yes,no,no,no,yes,no,yes,yes,yes,yes,no,no,1,no,yes,no,no,no,yes,no,no,no,housed,1,0,1,0,0,1,30.97899932,0,0.006761325,3.413116971,3.033887762,1.21703854,0.202839757,0.292089249,9.938823529,0,0,0
4465,YDA97,YDA,16,26/07/2018,0,a,0,1,0,0,0,0,0,1,1,1,1,570,1,0,Tetracycline,td/multiject,1,1,2,2,2,1,110,0,N,1,0,0,2,1,1,1,1,2,100,1,2,0,120,N,Y,Y,Y,N,N,Y,0,4,2,80,50,1,0,0,1,1,1,1,0,2,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,0,1,0,0,1,no,no,yes,no,no,no,yes,no,yes,yes,yes,yes,no,no,1,no,yes,no,no,no,yes,no,no,no,housed,1,0,1,0,0,1,30.97899932,0,0.006761325,3.413116971,3.033887762,1.21703854,0.202839757,0.292089249,9.938823529,0,0,0
4466,YDA98,YDA,17,29/08/2018,0,d,1,0,1,1,0,0,0,0,0,0,0,10,1,0,Tetracycline,td/multiject,1,1,2,2,2,1,110,0,N,1,0,0,2,1,1,1,1,2,100,1,2,0,120,N,Y,Y,Y,N,N,Y,0,4,2,80,50,1,0,0,1,1,1,1,0,2,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,0,1,0,0,1,no,no,yes,no,no,no,yes,no,yes,yes,yes,yes,no,no,1,no,yes,no,no,no,yes,no,no,no,outdoor,1,0,1,0,0,1,30.97899932,0,0.006761325,3.413116971,3.033887762,1.21703854,0.202839757,0.292089249,9.938823529,0,0,0
4467,YDA99,YDA,17,29/08/2018,0,d,1,0,1,1,0,0,0,0,0,0,1,10,1,0,Tetracycline,td/multiject,1,1,2,2,2,1,110,0,N,1,0,0,2,1,1,1,1,2,100,1,2,0,120,N,Y,Y,Y,N,N,Y,0,4,2,80,50,1,0,0,1,1,1,1,0,2,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,0,1,0,0,1,no,no,yes,no,no,no,yes,no,yes,yes,yes,yes,no,no,1,no,yes,no,no,no,yes,no,no,no,outdoor,1,0,1,0,0,1,30.97899932,0,0.006761325,3.413116971,3.033887762,1.21703854,0.202839757,0.292089249,9.938823529,0,0,0
4468,YDA100,YDA,17,29/08/2018,0,pw,0,0,0,0,0,0,0,1,1,1,1,20,1,0,Tetracycline,td/multiject,1,1,2,2,2,1,110,0,N,1,0,0,2,1,1,1,1,2,100,1,2,0,120,N,Y,Y,Y,N,N,Y,0,4,2,80,50,1,0,0,1,1,1,1,0,2,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,0,1,0,0,1,no,no,yes,no,no,no,yes,no,yes,yes,yes,yes,no,no,1,no,yes,no,no,no,yes,no,no,no,housed,1,0,1,0,0,1,30.97899932,0,0.006761325,3.413116971,3.033887762,1.21703854,0.202839757,0.292089249,9.938823529,0,0,1
4469,YDA101,YDA,17,29/08/2018,1,pw,0,0,0,0,0,1,1,1,1,1,1,360,1,0,Tetracycline,td/multiject,1,1,2,2,2,1,110,0,N,1,0,0,2,1,1,1,1,2,100,1,2,0,120,N,Y,Y,Y,N,N,Y,0,4,2,80,50,1,0,0,1,1,1,1,0,2,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,0,1,0,0,1,no,no,yes,no,no,no,yes,no,yes,yes,yes,yes,no,no,1,no,yes,no,no,no,yes,no,no,no,housed,1,0,1,0,0,1,30.97899932,0,0.006761325,3.413116971,3.033887762,1.21703854,0.202839757,0.292089249,9.938823529,0,0,1
4470,YDA102,YDA,17,29/08/2018,0,pw,0,0,0,0,0,0,1,1,1,1,1,20,1,0,Tetracycline,td/multiject,1,1,2,2,2,1,110,0,N,1,0,0,2,1,1,1,1,2,100,1,2,0,120,N,Y,Y,Y,N,N,Y,0,4,2,80,50,1,0,0,1,1,1,1,0,2,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,0,1,0,0,1,no,no,yes,no,no,no,yes,no,yes,yes,yes,yes,no,no,1,no,yes,no,no,no,yes,no,no,no,housed,1,0,1,0,0,1,30.97899932,0,0.006761325,3.413116971,3.033887762,1.21703854,0.202839757,0.292089249,9.938823529,0,0,1
4471,YDA103,YDA,17,29/08/2018,0,a,0,1,0,0,0,0,0,0,1,1,1,120,1,0,Tetracycline,td/multiject,1,1,2,2,2,1,110,0,N,1,0,0,2,1,1,1,1,2,100,1,2,0,120,N,Y,Y,Y,N,N,Y,0,4,2,80,50,1,0,0,1,1,1,1,0,2,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,0,1,0,0,1,no,no,yes,no,no,no,yes,no,yes,yes,yes,yes,no,no,1,no,yes,no,no,no,yes,no,no,no,housed,1,0,1,0,0,1,30.97899932,0,0.006761325,3.413116971,3.033887762,1.21703854,0.202839757,0.292089249,9.938823529,0,0,0
4472,YDA104,YDA,17,29/08/2018,0,a,0,1,0,0,0,0,0,1,1,0,1,220,1,0,Tetracycline,td/multiject,1,1,2,2,2,1,110,0,N,1,0,0,2,1,1,1,1,2,100,1,2,0,120,N,Y,Y,Y,N,N,Y,0,4,2,80,50,1,0,0,1,1,1,1,0,2,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,0,1,0,0,1,no,no,yes,no,no,no,yes,no,yes,yes,yes,yes,no,no,1,no,yes,no,no,no,yes,no,no,no,housed,1,0,1,0,0,1,30.97899932,0,0.006761325,3.413116971,3.033887762,1.21703854,0.202839757,0.292089249,9.938823529,0,0,0
4473,YDA105,YDA,18,04/10/2018,0,a,0,1,0,0,0,0,0,0,0,0,1,30,1,0,Tetracycline,td/multiject,1,1,2,2,2,1,110,0,N,1,0,0,2,1,1,1,1,2,100,1,2,0,120,N,Y,Y,Y,N,N,Y,0,4,2,80,50,1,0,0,1,1,1,1,0,2,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,0,1,0,0,1,no,no,yes,no,no,no,yes,no,yes,yes,yes,yes,no,no,1,no,yes,no,no,no,yes,no,no,no,housed,1,0,1,0,0,1,30.97899932,0,0.006761325,3.413116971,3.033887762,1.21703854,0.202839757,0.292089249,9.938823529,0,0,0
4474,YDA106,YDA,18,04/10/2018,0,a,0,1,0,0,0,0,0,0,0,0,1,40,1,0,Tetracycline,td/multiject,1,1,2,2,2,1,110,0,N,1,0,0,2,1,1,1,1,2,100,1,2,0,120,N,Y,Y,Y,N,N,Y,0,4,2,80,50,1,0,0,1,1,1,1,0,2,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,0,1,0,0,1,no,no,yes,no,no,no,yes,no,yes,yes,yes,yes,no,no,1,no,yes,no,no,no,yes,no,no,no,housed,1,0,1,0,0,1,30.97899932,0,0.006761325,3.413116971,3.033887762,1.21703854,0.202839757,0.292089249,9.938823529,0,0,0
4475,YDA107,YDA,18,04/10/2018,0,h,1,0,0,0,0,0,0,1,0,0,0,50,1,0,Tetracycline,td/multiject,1,1,2,2,2,1,110,0,N,1,0,0,2,1,1,1,1,2,100,1,2,0,120,N,Y,Y,Y,N,N,Y,0,4,2,80,50,1,0,0,1,1,1,1,0,2,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,0,1,0,0,1,no,no,yes,no,no,no,yes,no,yes,yes,yes,yes,no,no,1,no,yes,no,no,no,yes,no,no,no,outdoor,1,0,1,0,0,1,30.97899932,0,0.006761325,3.413116971,3.033887762,1.21703854,0.202839757,0.292089249,9.938823529,0,0,0
4476,YDA108,YDA,18,04/10/2018,0,h,0,0,0,1,0,0,0,0,0,0,0,20,1,0,Tetracycline,td/multiject,1,1,2,2,2,1,110,0,N,1,0,0,2,1,1,1,1,2,100,1,2,0,120,N,Y,Y,Y,N,N,Y,0,4,2,80,50,1,0,0,1,1,1,1,0,2,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,0,1,0,0,1,no,no,yes,no,no,no,yes,no,yes,yes,yes,yes,no,no,1,no,yes,no,no,no,yes,no,no,no,outdoor,1,0,1,0,0,1,30.97899932,0,0.006761325,3.413116971,3.033887762,1.21703854,0.202839757,0.292089249,9.938823529,0,0,0
4477,YDA109,YDA,19,07/11/2018,0,a,0,1,0,0,0,0,0,1,0,1,0,20,1,0,Tetracycline,td/multiject,1,1,2,2,2,1,110,0,N,1,0,0,2,1,1,1,1,2,100,1,2,0,120,N,Y,Y,Y,N,N,Y,0,4,2,80,50,1,0,0,1,1,1,1,0,2,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,0,1,0,0,1,no,no,yes,no,no,no,yes,no,yes,yes,yes,yes,no,no,1,no,yes,no,no,no,yes,no,no,no,housed,1,0,1,0,0,1,30.97899932,0,0.006761325,3.413116971,3.033887762,1.21703854,0.202839757,0.292089249,9.938823529,0,0,0
4478,YDA110,YDA,19,07/11/2018,0,a,0,1,0,0,0,0,0,0,0,0,1,60,1,0,Tetracycline,td/multiject,1,1,2,2,2,1,110,0,N,1,0,0,2,1,1,1,1,2,100,1,2,0,120,N,Y,Y,Y,N,N,Y,0,4,2,80,50,1,0,0,1,1,1,1,0,2,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,0,1,0,0,1,no,no,yes,no,no,no,yes,no,yes,yes,yes,yes,no,no,1,no,yes,no,no,no,yes,no,no,no,housed,1,0,1,0,0,1,30.97899932,0,0.006761325,3.413116971,3.033887762,1.21703854,0.202839757,0.292089249,9.938823529,0,0,0
4479,YDA111,YDA,20,05/12/2018,0,a,0,1,0,0,0,0,0,1,1,0,1,260,1,0,Tetracycline,td/multiject,1,1,2,2,2,1,110,0,N,1,0,0,2,1,1,1,1,2,100,1,2,0,120,N,Y,Y,Y,N,N,Y,0,4,2,80,50,1,0,0,1,1,1,1,0,2,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,0,1,0,0,1,no,no,yes,no,no,no,yes,no,yes,yes,yes,yes,no,no,1,no,yes,no,no,no,yes,no,no,no,housed,1,0,1,0,0,1,30.97899932,0,0.006761325,3.413116971,3.033887762,1.21703854,0.202839757,0.292089249,9.938823529,0,0,0
4480,YDA112,YDA,20,05/12/2018,0,a,0,1,0,0,0,0,0,1,1,0,1,480,1,0,Tetracycline,td/multiject,1,1,2,2,2,1,110,0,N,1,0,0,2,1,1,1,1,2,100,1,2,0,120,N,Y,Y,Y,N,N,Y,0,4,2,80,50,1,0,0,1,1,1,1,0,2,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,0,1,0,0,1,no,no,yes,no,no,no,yes,no,yes,yes,yes,yes,no,no,1,no,yes,no,no,no,yes,no,no,no,housed,1,0,1,0,0,1,30.97899932,0,0.006761325,3.413116971,3.033887762,1.21703854,0.202839757,0.292089249,9.938823529,0,0,0
4481,ZUM1,ZUM,1,04/04/2017,1,pw,0,0,0,0,0,1,0,1,1,1,1,10000,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,1
4482,ZUM2,ZUM,1,04/04/2017,0,pw,0,0,0,0,0,0,0,1,0,1,1,2910,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,1
4483,ZUM3,ZUM,1,04/04/2017,0,a,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4484,ZUM4,ZUM,1,04/04/2017,0,a,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4485,ZUM5,ZUM,1,04/04/2017,0,h,0,0,0,1,0,0,0,0,0,0,0,10,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,outdoor,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4486,ZUM6,ZUM,1,04/04/2017,0,h,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,outdoor,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4487,ZUM8,ZUM,2,05/05/2017,0,pw,0,0,0,0,0,0,0,1,0,1,1,1240,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,1
4488,ZUM9,ZUM,2,05/05/2017,0,a,0,1,0,0,0,0,0,1,0,0,1,1010,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4489,ZUM10,ZUM,2,05/05/2017,0,pw,0,0,0,0,0,0,0,0,1,0,1,360,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,1
4490,ZUM11,ZUM,2,05/05/2017,0,h,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,outdoor,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4491,ZUM12,ZUM,3,06/06/2017,0,a,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4492,ZUM13,ZUM,3,06/06/2017,0,a,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4493,ZUM14,ZUM,3,06/06/2017,1,pw,0,0,0,0,1,1,0,1,1,1,1,1130,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,1
4494,ZUM15,ZUM,3,06/06/2017,0,h,1,0,0,0,0,0,0,1,0,1,1,390,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4495,ZUM16,ZUM,4,05/07/2017,0,h,1,0,0,0,0,0,0,1,0,1,1,5010,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4496,ZUM17,ZUM,4,05/07/2017,0,h,1,0,0,0,0,0,0,1,0,1,1,1020,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4497,ZUM18,ZUM,4,05/07/2017,0,h,0,0,0,1,0,0,0,0,0,0,1,250,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,outdoor,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4498,ZUM19,ZUM,4,05/07/2017,0,a,0,1,0,0,0,0,0,1,1,0,1,940,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4499,ZUM20,ZUM,4,05/07/2017,0,a,0,1,0,0,0,0,0,1,1,0,1,1220,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4500,ZUM21,ZUM,5,02/08/2017,0,h,1,0,0,0,0,0,0,1,0,1,1,190,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
4501,ZUM22,ZUM,5,02/08/2017,0,h,1,0,0,0,0,0,0,1,0,1,1,240,0,0,Amphenicol,td/multiject,0,0,3,1,3,200,150,1,Y,1,1,0,2,1,1,1,1,2,66,1,3,0,240,Y,Y,Y,Y,N,N,N,0,3,1,5,5,0,0,1,1,1,1,0,0,1,2,2,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,0,no,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,yes,yes,no,no,yes,no,no,yes,no,housed,0,1,0,0,1,0,29.64462844,0.098863075,0.543746911,3.65134289,4.599222277,2.131487889,0.016477179,0.371725161,9.529141539,0,0,0
